id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
915995,Rental unit in Munich · ★4.72 · 1 bedroom · 1 bed · 1 bath,4057943,Alessia,,Au-Haidhausen,48.13158,11.59694,Entire home/apt,107,3,25,2022-04-19,0.20,1,0,0,
917644,Rental unit in Munich · ★4.11 · 1 bedroom · 1 bed · 1 bath,4927869,Kris,,Moosach,48.17169,11.50316,Entire home/apt,79,6,9,2022-10-01,0.13,1,0,1,
921010,Rental unit in Munich · ★4.92 · 1 bedroom · 1 bed · 1 shared bath,4950451,Erhard,,Ludwigsvorstadt-Isarvorstadt,48.12637,11.55745,Private room,49,2,377,2022-11-19,3.18,2,177,25,
921158,Rental unit in Munich · ★4.81 · 1 bedroom · 1 bed · 1 shared bath,4951962,Sabine,,Maxvorstadt,48.15229,11.56408,Private room,65,2,339,2023-06-17,2.87,1,307,52,
921287,Rental unit in Munich · ★4.96 · 2 bedrooms · 1 bed · 1 shared bath,4950451,Erhard,,Ludwigsvorstadt-Isarvorstadt,48.12794,11.55787,Private room,49,2,250,2023-03-31,2.11,2,175,20,
936808,Rental unit in Munich · ★4.98 · 1 bedroom · 2 beds · 1 private bath,5057324,Katharina Und Kai,,Maxvorstadt,48.15119,11.56647,Private room,70,5,41,2023-03-20,0.35,1,160,5,
944648,Condo in Munich · ★4.88 · Studio · 2 beds · 1 bath,5114962,Birgit,,Sendling-Westpark,48.12184,11.5341,Entire home/apt,39,60,41,2022-10-03,0.56,2,121,6,
958987,Rental unit in Munich · ★4.06 · 3 bedrooms · 4 beds · 1 bath,982145,Sylvester,,Ludwigsvorstadt-Isarvorstadt,48.12392,11.55129,Entire home/apt,450,4,16,2019-09-28,0.13,7,250,0,
960371,Loft in Munich · ★4.64 · 1 bedroom · 2 beds · 1 bath,4508751,Mila,,Maxvorstadt,48.15675,11.56335,Entire home/apt,126,14,45,2022-08-22,0.37,2,284,2,
974971,Rental unit in Munich · ★4.79 · 2 bedrooms · 2 beds · 1 bath,5332269,Josée,,Tudering-Riem,48.13359,11.68767,Entire home/apt,173,3,209,2023-06-07,1.69,2,40,20,
979733,Rental unit in Munich · ★4.76 · 2 bedrooms · 2 beds · 1 bath,5332269,Josée,,Tudering-Riem,48.1338,11.68832,Entire home/apt,142,3,188,2023-06-11,1.52,2,65,24,
989903,Rental unit in Munich · ★4.84 · 2 bedrooms · 1 bed · 1 bath,3704139,Toni,,Hadern,48.12301,11.49383,Entire home/apt,80,4,21,2016-02-05,0.17,2,29,0,
991111,Aparthotel in Munich · ★4.50 · 1 bedroom · 2 beds · 1 bath,5443130,Bayram,,Maxvorstadt,48.14143,11.56165,Entire home/apt,214,1,358,2023-06-18,2.88,4,149,63,
991132,Aparthotel in Munich · ★4.46 · 1 bedroom · 2 beds · 1 bath,5443130,Bayram,,Maxvorstadt,48.14155,11.56007,Entire home/apt,223,1,373,2023-06-25,3.00,4,138,49,
1008081,Rental unit in Munich · ★4.67 · 1 bedroom · 2 beds · 1 bath,5543917,Daniel,,Obergiesing,48.11772,11.58107,Entire home/apt,500,5,4,2016-04-16,0.03,1,199,0,
1040420,Rental unit in Munich · ★4.64 · 2 bedrooms · 4 beds · 1 bath,1009438,Alex,,Bogenhausen,48.13905,11.60826,Entire home/apt,125,1,674,2023-06-21,5.43,10,47,106,
1053919,Rental unit in Munich · ★4.77 · 2 bedrooms · 4 beds · 1 bath,581737,Stephan,,Berg am Laim,48.1208,11.63745,Entire home/apt,144,2,147,2023-06-12,1.19,2,77,20,
1064368,Rental unit in Munich · 1 bedroom · 1 bed · 1 bath,2024648,Tammy,,Milbertshofen-Am Hart,48.1777,11.58381,Entire home/apt,120,180,0,,,4,364,0,
1071257,Rental unit in Munich · ★4.90 · 1 bedroom · 1 bed · 1 private bath,5472671,Gaby,,Maxvorstadt,48.14986,11.57504,Private room,60,2,617,2023-06-18,4.97,1,164,60,
1123061,Loft in Munich · ★4.77 · 1 bedroom · 3 beds · 1 bath,1041027,Hallo,,Obergiesing,48.117,11.58074,Entire home/apt,220,2,169,2020-01-03,1.38,1,172,0,
1132304,Rental unit in Munich · ★4.85 · 2 bedrooms · 2 beds · 1.5 baths,6211349,Christian,,Altstadt-Lehel,48.13811,11.58574,Entire home/apt,192,5,26,2023-06-17,0.21,1,3,5,
1158720,Condo in Munich · ★4.74 · 1 bedroom · 1 bed · 1 shared bath,6349372,Stefan,,Sendling,48.10807,11.53767,Private room,39,1,915,2023-06-08,7.47,1,0,73,
1197825,Rental unit in Munich · ★4.77 · 2 bedrooms · 2 beds · 1 bath,4725664,Michael,,Milbertshofen-Am Hart,48.18279,11.57278,Entire home/apt,139,3,94,2023-06-12,0.78,1,177,6,
1267724,Rental unit in Munich · ★4.88 · 1 bedroom · 1 bed · 1 bath,6900485,Bettina,,Maxvorstadt,48.14773,11.57175,Entire home/apt,270,3,34,2023-05-22,0.31,1,0,5,
1273964,Rental unit in Munich · ★4.83 · 1 bedroom · 2 beds · 1 bath,6934525,Alessa,,Maxvorstadt,48.14072,11.55912,Entire home/apt,122,1,54,2023-06-17,0.49,1,1,2,
1328998,Rental unit in Munich · 1 bedroom · 1 bed · 1 bath,7211536,Shpend,,Ludwigsvorstadt-Isarvorstadt,48.12444,11.55483,Entire home/apt,450,2,0,,,1,360,0,
1355138,Camper/RV in Munich  Schwabing-West · ★4.79 · 1 bedroom · 2 beds · 1 shared bath,7354947,Lara,,Schwabing-West,48.16211,11.57667,Private room,107,2,29,2022-10-03,0.24,2,10,6,
1359310,Rental unit in Munich · 1 bedroom · 1 bed · 1 bath,7378013,Patrick,,Moosach,48.18009,11.52272,Entire home/apt,280,5,0,,,1,0,0,
1362758,Rental unit in Munich · ★4.93 · 1 bedroom · 2 beds · 1 bath,1538993,Matthias,,Ludwigsvorstadt-Isarvorstadt,48.12709,11.57052,Entire home/apt,80,3,16,2022-12-10,0.13,1,7,2,
1381350,Rental unit in Munich · ★4.88 · 2 bedrooms · 2 beds · 1 bath,7479978,Moritz,,Ludwigsvorstadt-Isarvorstadt,48.13059,11.5744,Entire home/apt,140,5,9,2023-06-04,0.14,1,22,4,
1385255,Condo in Munich · ★4.53 · Studio · 1 bed · 1 bath,3899607,Mary,,Maxvorstadt,48.14321,11.55895,Entire home/apt,74,2,651,2023-06-24,5.43,4,186,56,
1394833,Rental unit in Munich · ★5.0 · 1 bedroom · 1 bed · 1 bath,7367613,Eva,,Au-Haidhausen,48.12553,11.57616,Entire home/apt,90,5,8,2017-09-08,0.07,1,0,0,
1434387,Condo in Munich · ★4.66 · 1 bedroom · 4 beds · 1 bath,7709497,Ursula Christina,,Sendling-Westpark,48.10476,11.53142,Entire home/apt,221,1,91,2023-06-17,0.81,2,312,10,
1460173,Rental unit in Munich · ★4.40 · 1 bedroom · 1 bed · 1 bath,4829105,Jerry,,Obergiesing,48.10506,11.59536,Entire home/apt,250,2,6,2017-09-17,0.06,1,364,0,
1463032,Rental unit in Munich · ★4.97 · 1 bedroom · 1 bed · 1 bath,7840372,Philipp,,Schwabing-West,48.16568,11.57247,Entire home/apt,83,50,40,2022-09-27,0.33,2,176,1,
1478113,Condo in Munich · ★4.46 · 1 bedroom · 2 beds · 1 shared bath,2993131,Wolfgang,,Ramersdorf-Perlach,48.10931,11.64423,Private room,55,3,170,2023-05-27,1.42,1,49,12,
1481022,Condo in Munich · ★4.65 · 1 bedroom · 2 beds · 1 bath,914691,Klaus,,Obergiesing,48.114662170410156,11.579845428466797,Entire home/apt,65,2,254,2023-06-11,2.22,2,280,45,
1481834,Rental unit in Munich · ★4.85 · 1 bedroom · 1 bed · 1 bath,7928047,Gordon,,Au-Haidhausen,48.12828,11.60084,Entire home/apt,109,3,62,2023-05-30,0.58,1,7,8,
1505430,Home in Munich · ★4.64 · 2 bedrooms · 3 beds · 1.5 shared baths,8042469,Jochen,,Feldmoching-Hasenbergl,48.21767,11.54281,Private room,45,1,11,2018-05-30,0.10,7,0,0,
1518352,Rental unit in Munich · ★4.92 · 1 bedroom · 1 bed · 1 bath,8104861,Isabel,,Au-Haidhausen,48.13336,11.60337,Entire home/apt,115,3,180,2023-06-21,2.31,1,243,36,
1518980,Rental unit in Munich · ★4.93 · 1 bedroom · 1 bed · 1 bath,7819546,Helena,,Au-Haidhausen,48.1279,11.60257,Private room,87,2,151,2023-06-21,1.27,1,14,50,
1534335,Rental unit in Munich · ★4.85 · 1 bedroom · 2 beds · 1.5 baths,8182662,Mali & Albert,,Laim,48.12815,11.50612,Entire home/apt,50,28,139,2023-06-08,1.40,1,81,4,
1536195,Home in Munich · ★4.86 · 1 bedroom · 1 bed · 1.5 baths,8192308,Cornelius,,Milbertshofen-Am Hart,48.18236,11.57986,Entire home/apt,105,14,14,2018-09-29,0.14,1,265,0,
1537237,Rental unit in Munich · ★4.88 · 1 bedroom · 1 bed · 1.5 baths,8196705,Franziska,,Tudering-Riem,48.11508,11.68651,Private room,65,1,95,2023-06-16,0.80,1,357,25,
1553501,Condo in Munich · ★4.96 · 2 bedrooms · 2 beds · 1.5 baths,8272756,Sebastian,,Schwabing-West,48.17526,11.58072,Entire home/apt,199,5,55,2023-06-04,0.48,1,11,2,
1560042,Rental unit in Munich · ★4.21 · 1 bedroom · 1 bed · 2.5 shared baths,1909709,Gabriele,,Pasing-Obermenzing,48.1597,11.45158,Private room,38,1,40,2022-10-16,0.34,2,206,4,
1576125,Home in Munich · ★4.84 · 1 bedroom · 2 beds · 1.5 baths,8378646,Ralf,,Allach-Untermenzing,48.17912,11.46728,Private room,38,1,38,2019-10-19,0.51,2,0,0,
1576417,Home in Munich · ★4.55 · 2 bedrooms · 3 beds · 1 private bath,8378646,Ralf,,Allach-Untermenzing,48.18063,11.46759,Private room,44,1,58,2020-01-19,0.82,2,0,0,
1582913,Rental unit in Munich · ★4.44 · 1 bedroom · 1 bed · 1 bath,8427475,Martina,,Schwabing-West,48.16187,11.57448,Entire home/apt,106,50,24,2019-09-29,0.21,1,298,0,
1583637,Rental unit in Munich · ★4.83 · 1 bedroom · 1 bed · 1 shared bath,3664843,Florian,,Ludwigsvorstadt-Isarvorstadt,48.13296,11.55499,Private room,69,2,150,2022-10-03,1.41,1,0,20,
1585526,Rental unit in Munich · ★4.75 · 1 bedroom · 1 bed · 1 bath,7680306,Katharina,,Schwanthalerhöhe,48.1385,11.52979,Private room,235,3,4,2018-11-15,0.04,2,330,0,
1591094,Rental unit in Munich · ★4.10 · 1 bedroom · 1 bed · 2.5 shared baths,1909709,Gabriele,,Pasing-Obermenzing,48.1597,11.45158,Private room,39,1,41,2022-12-15,0.35,2,24,1,
1593284,Rental unit in Munich · ★4.82 · 1 bedroom · 1 bed · Half-bath,8498436,Elke,,Ramersdorf-Perlach,48.11678,11.60533,Private room,30,7,66,2023-06-21,0.55,4,36,6,
1593971,Rental unit in Munich · ★4.84 · 1 bedroom · 1 bed · Shared half-bath,8498436,Elke,,Ramersdorf-Perlach,48.11708,11.60471,Private room,36,14,78,2023-04-06,0.70,4,72,5,
1596778,Rental unit in Munich · 1 bedroom · 1 bed · 1.5 baths,8509811,Constanze,,Allach-Untermenzing,48.19147,11.45172,Private room,120,1,0,,,1,0,0,
1597701,Rental unit in Munich · ★4.80 · 1 bedroom · 1 bed · 1 shared bath,5267428,Benjamin,,Obergiesing,48.1155,11.58079,Private room,89,2,267,2023-06-12,2.25,1,21,32,
1603105,Rental unit in Munich · 1 bedroom · 1 bed · 1 bath,8542422,Olivia,,Milbertshofen-Am Hart,48.18311,11.56932,Entire home/apt,240,3,0,,,1,0,0,
1605615,Rental unit in Munich · ★4.82 · 1 bedroom · 1 shared bath,8553314,Matthias,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.10417,11.54607,Private room,56,20,154,2022-10-30,1.38,1,348,7,
1606779,Rental unit in Munich · ★4.71 · 1 bedroom · 2 beds · 1 bath,8559289,Linus,,Milbertshofen-Am Hart,48.17194,11.55995,Entire home/apt,50,2,56,2023-01-01,0.47,1,0,2,
1607724,Rental unit in Munich · ★4.86 · 1 bedroom · 1 bed · 1 bath,6667825,Toby,,Ludwigsvorstadt-Isarvorstadt,48.13352,11.57866,Entire home/apt,120,2,35,2020-03-02,0.31,2,0,0,
1608496,Rental unit in Munich · ★4.75 · 1 bedroom · 1 bed · 1 bath,8567254,Nina,,Schwanthalerhöhe,48.1356,11.54227,Entire home/apt,166,3,24,2019-09-30,0.20,1,0,0,
1614500,Rental unit in Munich · 1 bedroom · 1 bed · Half-bath,8498436,Elke,,Ramersdorf-Perlach,48.11673,11.6034,Private room,38,21,1,2013-11-01,0.01,4,153,0,
1632001,Rental unit in Munich · ★4.88 · 1 bedroom · 2 beds · 1 bath,8670952,Stefan,,Schwabing-West,48.16276,11.57783,Entire home/apt,169,5,8,2023-01-04,0.07,1,24,3,
1632238,Rental unit in Munich · ★4.40 · 1 bedroom · 1 bed · 1 bath,8671232,Paul,,Neuhausen-Nymphenburg,48.15998,11.52576,Entire home/apt,43,90,36,2022-02-15,0.30,1,0,0,
1634302,Rental unit in Munich · 1 bedroom · 1 bed · 1 bath,8681679,Johannes,,Pasing-Obermenzing,48.14342,11.44839,Private room,127,1,0,,,1,0,0,
1637127,Rental unit in Munich · ★4.75 · 1 bedroom · 2 beds · 1 bath,8694541,Jan,,Milbertshofen-Am Hart,48.18479,11.56438,Private room,49,1,493,2023-06-26,5.57,1,284,94,
1639990,Home in Munich · ★5.0 · 1 bedroom · 1 bed · 1 private bath,5113477,Manfred Und Hilda,,Bogenhausen,48.15024,11.63468,Private room,67,2,41,2023-06-15,0.35,1,180,6,
1642680,Rental unit in Munich · ★4.33 · 1 bedroom · 1 bed · 1 shared bath,8720421,Norbert,,Sendling,48.11606,11.55044,Private room,45,120,8,2017-07-05,0.07,1,33,0,
1648891,Rental unit in Munich · 3 bedrooms · 1 bed · 1 shared bath,3074606,Julius,,Maxvorstadt,48.15344,11.5759,Private room,850,300,0,,,1,364,0,
1651743,Rental unit in Munich · 1 bedroom · 1 bed · 1 bath,2024648,Tammy,,Ludwigsvorstadt-Isarvorstadt,48.13204,11.57856,Entire home/apt,134,180,2,2018-06-14,0.03,4,365,0,
1653116,Rental unit in Munich · ★4.95 · 1 bedroom · 1 bed · 1 bath,4339032,Semra,,Schwabing-West,48.16028,11.56228,Entire home/apt,85,2,19,2023-05-01,0.33,1,9,7,
1654425,Rental unit in Munich · ★4.87 · Studio · 1 bed · 1 bath,4073746,Friederike,,Untergiesing-Harlaching,48.10398,11.57862,Entire home/apt,84,3,242,2023-06-21,2.51,2,44,33,
1658891,Rental unit in Munich · ★5.0 · 1 bedroom · 1 bed · 1 bath,8791794,Markus,,Altstadt-Lehel,48.14206,11.58371,Entire home/apt,50,20,6,2019-06-30,0.05,1,0,0,
1659079,Rental unit in Munich · ★4.88 · 1 bedroom · 2 beds · 1 bath,8792466,Stefanie,,Schwanthalerhöhe,48.13727,11.54448,Entire home/apt,90,3,8,2017-09-27,0.07,1,177,0,
1659452,Rental unit in Munich · ★4.50 · 1 bedroom · 3 beds · 1 bath,8460530,Danny,,Schwanthalerhöhe,48.13708,11.53817,Entire home/apt,164,2,18,2022-09-27,0.19,1,0,2,
1660844,Rental unit in Munich · 1 bedroom · 2 beds · 1 bath,8249906,Thomas,,Au-Haidhausen,48.1289,11.58561,Private room,195,2,0,,,1,0,0,
1666171,Rental unit in Munich · ★4.92 · 2 bedrooms · 1 bed · 1 bath,8825230,Katharina,,Schwanthalerhöhe,48.13234,11.54078,Entire home/apt,95,2,39,2023-05-20,0.35,1,17,12,
1666402,Rental unit in Munich · ★4.90 · 1 bedroom · 1 bed · 1 shared bath,5236378,Oliver,,Schwabing-Freimann,48.16708,11.5905,Private room,93,2,40,2023-06-16,0.35,1,242,13,
1666610,Home in Munich · 3 bedrooms · 1 bed · 1.5 shared baths,8042469,Jochen,,Feldmoching-Hasenbergl,48.21806,11.54237,Private room,69,3,2,2015-06-25,0.02,7,0,0,
1667129,Townhouse in Munich · ★4.39 · 1 bedroom · 3 beds · 2.5 shared baths,8829201,Johannes,,Hadern,48.12297,11.47756,Private room,99,2,46,2023-06-17,0.43,1,52,11,
1667717,Rental unit in Munich · ★5.0 · Studio · 1 bed · 1 bath,2015792,Kamyar,,Schwabing-West,48.16094,11.57937,Entire home/apt,76,1,4,2019-10-07,0.07,1,0,0,
1669151,Rental unit in Munich · ★4.71 · 1 bedroom · 1 bed · 1 bath,8824186,Ibrahim,,Ludwigsvorstadt-Isarvorstadt,48.12558,11.5502,Entire home/apt,189,3,7,2022-10-31,0.10,1,0,3,
1671501,Rental unit in Munich · ★4.88 · 1 bedroom · 1 bed · 1 private bath,8455323,Tina,,Berg am Laim,48.1287,11.65576,Private room,97,1,50,2023-06-16,0.42,1,326,8,
1674377,Home in Munich · ★5.0 · 1 bedroom · 2 beds · 1 private bath,8862360,Daniela,,Tudering-Riem,48.11646,11.68853,Private room,110,3,33,2023-05-26,0.44,1,226,7,
1675536,Rental unit in Munich · ★4.89 · 2 bedrooms · 2 beds · 1 bath,8866639,Katharina,,Sendling,48.11951,11.54167,Entire home/apt,149,2,23,2019-12-24,0.20,1,143,0,
1677659,Rental unit in Munich · ★4.54 · 1 bedroom · 2 beds · 1 bath,8876094,Christian,,Maxvorstadt,48.15469,11.56922,Entire home/apt,180,2,13,2023-06-14,0.12,1,342,5,
1680894,Rental unit in Munich · ★4.43 · Studio · 1 bed · 1 bath,8890616,Alexa,,Untergiesing-Harlaching,48.11518,11.56849,Entire home/apt,99,7,34,2021-10-25,0.39,1,233,0,
1682641,Rental unit in Munich · ★4.87 · 1 bedroom · 1 bed · 1 shared bath,86473,Barbara,,Laim,48.13687,11.51666,Private room,30,2,182,2023-02-05,1.54,1,162,7,
1682832,Rental unit in Munich · ★4.33 · 1 bedroom · 2 beds · 1 bath,8897877,Lorand,,Ludwigsvorstadt-Isarvorstadt,48.13672637939453,11.556783676147461,Private room,98,1,45,2023-06-22,0.38,2,333,9,
1685902,Rental unit in Munich · ★4.87 · 1 bedroom · 1 bed · 1 bath,8911294,Mirjam,,Altstadt-Lehel,48.13417,11.58034,Entire home/apt,92,3,15,2019-04-13,0.13,1,0,0,
1690342,Rental unit in Munich · ★4.67 · 1 bedroom · 2 beds · Shared half-bath,8921724,Mihai,,Schwanthalerhöhe,48.1384,11.53022,Private room,95,1,6,2018-10-07,0.09,1,0,0,
1691822,Rental unit in Munich · ★5.0 · 1 bedroom · 2 beds · 1 bath,8352740,Josef,,Ludwigsvorstadt-Isarvorstadt,48.1252,11.56486,Entire home/apt,106,2,34,2022-09-25,0.50,1,0,1,
1707646,Rental unit in Munich · ★4.74 · 1 bedroom · 1 bed · 1 shared bath,2329918,Julia T,,Schwanthalerhöhe,48.13266,11.53624,Private room,39,4,102,2023-06-04,0.86,1,7,3,
1711536,Home in Munich · ★4.0 · 1 bedroom · 2 beds · 1 shared bath,8578834,Hellen,,Schwabing-Freimann,48.20468,11.59673,Private room,80,1,10,2022-10-02,0.09,2,188,2,
1726369,Camper/RV in Munich · 3 bedrooms · 6 beds · 2 baths,2634855,Artemis,,Sendling-Westpark,48.1261,11.53603,Entire home/apt,399,2,0,,,3,178,0,
1730263,Rental unit in Munich · ★5.0 · 1 bedroom · 1 bed · 1 bath,9116472,Tanja,,Milbertshofen-Am Hart,48.18378,11.56688,Private room,35,3,8,2017-10-02,0.09,1,0,0,
1734262,Rental unit in Munich · 1 bedroom · 1 bed · 1 bath,2024648,Tammy,,Schwabing-Freimann,48.17559,11.58304,Entire home/apt,120,180,0,,,4,237,0,
1758254,Rental unit in Munich · ★5.0 · 1 bedroom · 1 bed · 1 bath,9244811,Valentina,,Schwabing-Freimann,48.17183,11.60026,Entire home/apt,165,2,10,2023-05-12,0.18,1,291,2,
1780894,Rental unit in Munich · ★4.85 · 1 bedroom · 1 bed · 1 shared bath,9348224,Monika,,Ludwigsvorstadt-Isarvorstadt,48.13039,11.56959,Private room,80,1,36,2023-06-22,0.35,1,316,7,
1783816,Rental unit in Munich · 2 bedrooms · 2 beds · 1 bath,9363001,Julia,,Ludwigsvorstadt-Isarvorstadt,48.12475566069175,11.550819192065429,Entire home/apt,280,3,0,,,1,16,0,
1785552,Condo in Munich · ★4.78 · 1 bedroom · 4 beds · 1 bath,9371029,Claudia,,Maxvorstadt,48.15348,11.58243,Entire home/apt,135,2,69,2022-10-31,0.60,1,171,4,
1805167,Home in Munich · ★4.50 · 1 bedroom · 3 beds · 1 shared bath,8578834,Hellen,,Schwabing-Freimann,48.20489,11.59621,Private room,70,1,37,2023-05-21,0.33,2,143,7,
1805843,Rental unit in Munich · 1 bedroom · 1 bed · 1 bath,9464164,Dorothee,,Laim,48.13686,11.51685,Entire home/apt,50,7,1,2021-02-14,0.03,1,0,0,
1819045,Rental unit in Munich · ★New · 1 bedroom · 1 bed · 1 bath,6068837,Christian,,Au-Haidhausen,48.12595903879188,11.598805140589374,Entire home/apt,84,3,2,2023-06-16,1.76,1,56,2,
1865548,Rental unit in Munich · ★4.72 · 3 bedrooms · 5 beds · 1 bath,1009438,Alex,,Maxvorstadt,48.14333,11.55844,Entire home/apt,144,1,767,2023-06-21,6.57,10,131,97,
1933035,Home in Munich · ★4.44 · 1 bedroom · 2 beds · 1 shared bath,7567345,Petra,,Milbertshofen-Am Hart,48.20263,11.57577,Private room,48,2,160,2020-09-15,1.45,2,0,0,
1965069,Place to stay in Munich · ★4.64 · 2 bedrooms · 1 bed · 1 bath,10151033,Laura,,Schwabing-Freimann,48.17696,11.58696,Private room,59,2,43,2022-10-05,0.40,1,0,6,
1994938,Rental unit in Munich · ★5.0 · 1 bedroom · 2 beds · 1 bath,10280953,Andreas,,Feldmoching-Hasenbergl,48.21849,11.557,Entire home/apt,90,5,3,2023-01-17,0.38,1,36,3,
2003416,Rental unit in Munich · ★4.41 · Studio · 2 beds · 1 bath,3181349,Matthias,,Untergiesing-Harlaching,48.11523,11.56705,Entire home/apt,55,180,33,2021-08-31,0.29,1,270,0,
2042437,Rental unit in Munich · ★4.94 · 1 bedroom · 1 bed · 1 bath,10473974,Jens,,Ludwigsvorstadt-Isarvorstadt,48.12265,11.55991,Entire home/apt,80,5,19,2021-09-15,0.17,1,0,0,
2148966,Rental unit in Munich · ★4.99 · 2 bedrooms · 5 beds · 1.5 baths,5520261,Ann-Kathrin,,Ludwigsvorstadt-Isarvorstadt,48.13053,11.57414,Entire home/apt,123,5,74,2023-06-10,0.65,1,5,7,
2180546,Rental unit in Munich · ★4.73 · 3 bedrooms · 6 beds · 1 bath,11120394,Pension Belo Sono,,Schwanthalerhöhe,48.13482,11.53962,Entire home/apt,260,1,11,2023-06-09,0.33,4,170,6,
2200178,Home in Munich · ★4.78 · 1 bedroom · 1 bed · 1 shared bath,10964992,Lissy,,Bogenhausen,48.15792,11.63527,Private room,38,2,36,2022-11-17,0.41,2,0,1,
2209553,Rental unit in Munich · 1 bedroom · 1 bed · 1 bath,4864218,Frank,,Altstadt-Lehel,48.13455,11.58295,Entire home/apt,80,28,0,,,1,0,0,
2220495,Rental unit in Munich · ★4.77 · 1 bedroom · 2 beds · 1.5 baths,11328011,Lea,,Au-Haidhausen,48.12592,11.58785,Entire home/apt,180,2,45,2022-11-13,0.42,1,74,5,4
2251998,Rental unit in Munich · ★4.78 · 1 bedroom · 1 bed · 1 private bath,11500933,Florencia Laura,,Ramersdorf-Perlach,48.12072,11.60151,Private room,64,3,137,2023-06-12,1.28,1,70,12,
2257931,Rental unit in Munich · 1 bedroom · 1 bed · 1 bath,11531809,Annett,,Ludwigsvorstadt-Isarvorstadt,48.13021,11.56335,Entire home/apt,149,2,0,,,1,352,0,
2286506,Rental unit in Munich · ★4.81 · 3 bedrooms · 4 beds · 3 baths,11681694,Gabriele,,Bogenhausen,48.16386,11.6488,Entire home/apt,180,2,264,2023-06-22,2.41,2,234,39,
2331422,Rental unit in Munich · ★4.73 · Studio · 1 bed · 1 private bath,11907213,Gerhard,,Hadern,48.11823,11.47098,Private room,39,4,170,2023-03-24,1.52,1,148,9,
2341626,Rental unit in Munich · ★4.75 · 2 bedrooms · 5 beds · 1.5 baths,910486,Hatice,,Obergiesing,48.11439,11.59433,Entire home/apt,120,3,17,2019-09-26,0.15,2,4,0,
2373201,Loft in Munich · ★4.81 · 3 bedrooms · 4 beds · 2 baths,12103392,Estelle,,Obergiesing,48.11272,11.58286,Entire home/apt,400,2,16,2019-11-03,0.20,1,0,0,
2377342,Home in Munich · ★4.89 · 1 bedroom · 1 bed · 1.5 shared baths,12145089,Karen,,Tudering-Riem,48.11313,11.65931,Private room,35,5,19,2023-05-30,0.21,2,276,10,
